dataset,algorithm,trial,best_params,train_mse,train_mae,train_r2,test_mse,test_mae,test_r2,runtime
557_analcatdata_apnea1,rf,0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 10)]",173455.275107,149.837958133,0.9852722545720001,239483.227221,202.62894757900003,0.9459873355689999,55.12359666824341
557_analcatdata_apnea1,rf,1,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",136458.384075,131.924884762,0.9869391854269999,612376.0837140001,302.875641858,0.927632772095,56.62395286560058
557_analcatdata_apnea1,rf,2,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",118618.88436400001,130.810140331,0.987562311744,723297.3616109999,323.666890276,0.8906617095909999,57.11683464050293
557_analcatdata_apnea1,rf,3,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",123572.491271,119.278693497,0.9881492310200002,862698.4307690001,411.913997447,0.919466324123,56.742440700531006
557_analcatdata_apnea1,rf,4,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",102745.398531,114.647577349,0.9885618941869999,946851.908383,365.79336002300005,0.873493497603,56.99139785766602
557_analcatdata_apnea1,rf,5,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 10)]",181390.20227,141.734818267,0.9788710850560001,971231.60221,365.536977154,0.9360654625720001,56.31951308250427
557_analcatdata_apnea1,rf,6,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",127442.768373,136.300717407,0.981467986968,1113077.7739600001,442.15504602699997,0.919625986787,56.64541816711426
557_analcatdata_apnea1,rf,7,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",102828.520359,117.37610935299999,0.989091705275,1096910.47887,442.041375077,0.923034634243,57.17258954048157
557_analcatdata_apnea1,rf,8,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",171558.425574,147.795148178,0.983759149854,460552.752729,217.256528132,0.948834889856,56.989617347717285
557_analcatdata_apnea1,rf,9,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",111126.071128,108.22066465299999,0.989388548409,1533125.9986100001,464.93664558300003,0.872334942355,57.53048300743103
557_analcatdata_apnea1,sgd-regression,0,"[('alpha', 1), ('penalty', 'l2')]",9555932.47168,1387.77678991,-229.328816295,11358454.1854,1363.03766346,-268.098691953,0.10796332359313963
557_analcatdata_apnea1,sgd-regression,1,"[('alpha', 1), ('penalty', 'l2')]",9184211.36286,1395.82409883,-194.100078268,12435111.0955,1469.83641588,-310.465298234,0.10581588745117188
557_analcatdata_apnea1,sgd-regression,2,"[('alpha', 1), ('penalty', 'l2')]",11348961.7955,1507.64759514,-161.154194129,5880572.44386,1234.63778394,-86.09111858719999,0.14492201805114746
557_analcatdata_apnea1,sgd-regression,3,"[('alpha', 0.01), ('penalty', 'l1')]",9000926.28093,1354.18243506,-105.05253260100001,12871879.1552,1450.10260409,-154.967781645,0.10508918762207033
557_analcatdata_apnea1,sgd-regression,4,"[('alpha', 1), ('penalty', 'elasticnet')]",9310711.5362,1312.94471548,-7.20381412806e+32,12616695.3146,1463.63127084,-9.76169518337e+32,0.10559773445129396
557_analcatdata_apnea1,sgd-regression,5,"[('alpha', 0.0001), ('penalty', 'l2')]",7411442.95846,1153.37870616,-91.1656673191,17739838.4682,1674.26520959,-203.070352095,0.10553193092346193
557_analcatdata_apnea1,sgd-regression,6,"[('alpha', 1), ('penalty', 'l2')]",9165814.3776,1339.1388409,-194.77982674400002,12519838.4373,1451.34120024,-356.50345333800004,0.10678696632385254
557_analcatdata_apnea1,sgd-regression,7,"[('alpha', 1), ('penalty', 'l2')]",11122963.9438,1534.98901518,-208.657513943,6652050.60291,1250.02587517,-123.228392274,0.10643386840820312
557_analcatdata_apnea1,sgd-regression,8,"[('alpha', 1), ('penalty', 'l2')]",10771722.6531,1491.91542487,-245.677247121,7696451.23818,1260.22686148,-162.00958093399998,0.10532689094543456
557_analcatdata_apnea1,sgd-regression,9,"[('alpha', 1), ('penalty', 'l2')]",8955612.38489,1311.39581435,-208.23738557400003,13139519.8895,1532.28251666,-385.79289563,0.1059870719909668
557_analcatdata_apnea1,xgboost,0,"[('gamma', 0.3), ('learning_rate', 0.05), ('max_depth', 6), ('n_estimators', 100), ('subsample', 0.75)]",355066.071979,280.135529036,0.9600560042470001,415108.339109,282.755918375,0.9500516750779999,115.12649416923523
557_analcatdata_apnea1,xgboost,1,"[('gamma', 0.2), ('learning_rate', 0.2), ('max_depth', 6), ('n_estimators', 10), ('subsample', 0.75)]",617043.69558,435.834164737,0.859286424356,2189283.76495,725.700842336,0.783153650093,117.17383122444151
557_analcatdata_apnea1,xgboost,2,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 500), ('subsample', 0.5)]",292911.112516,228.60719997799998,0.969655909325,439829.30278,330.101037759,0.9373085722939999,116.93363714218141
557_analcatdata_apnea1,xgboost,3,"[('gamma', 0.1), ('learning_rate', 0.1), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 1)]",285626.833824,241.86771526799998,0.9705543349500001,402632.467219,313.38080577700003,0.94515979119,117.72260308265686
557_analcatdata_apnea1,xgboost,4,"[('gamma', 0.3), ('learning_rate', 0.1), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.75)]",217645.22292399997,222.989734249,0.979325913228,917779.729858,426.91105506599996,0.917095041621,115.38331985473631
557_analcatdata_apnea1,xgboost,5,"[('gamma', 0.3), ('learning_rate', 0.1), ('max_depth', 6), ('n_estimators', 250), ('subsample', 1)]",333539.667514,280.732109102,0.951789694333,1142305.19828,425.722912348,0.895926206122,114.09051823616028
557_analcatdata_apnea1,xgboost,6,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 500), ('subsample', 0.75)]",144906.59295,157.623671454,0.9874235914659999,452983.914284,261.241953153,0.909374672938,117.35410714149477
557_analcatdata_apnea1,xgboost,7,"[('gamma', 0.4), ('learning_rate', 0.1), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.75)]",262035.570153,260.094888323,0.9698820808799999,509347.956293,370.532697816,0.9584547494169999,115.93313312530519
557_analcatdata_apnea1,xgboost,8,"[('gamma', 0.4), ('learning_rate', 0.2), ('max_depth', 6), ('n_estimators', 500), ('subsample', 0.75)]",317079.137164,288.212668439,0.9727055668369999,588518.619398,398.99826175,0.8960162536220001,114.48386335372923
557_analcatdata_apnea1,xgboost,9,"[('gamma', 0.3), ('learning_rate', 0.05), ('max_depth', 6), ('n_estimators', 100), ('subsample', 0.75)]",319518.59514499997,269.878823428,0.961872222033,547045.6972060001,353.271619935,0.9566260932610001,114.07103037834169
561_cpu,adaboost,0,"[('learning_rate', 0.1), ('n_estimators', 1000)]",543.959669574,21.3146801609,0.975406734637,599.3123463969999,22.5248026981,0.967369257853,18.711914777755734
561_cpu,adaboost,1,"[('learning_rate', 1.0), ('n_estimators', 10)]",415.61747511699997,16.3172195921,0.977873968186,17765.8176771,40.5613534015,-0.812304659197,22.156804084777832
561_cpu,adaboost,2,"[('learning_rate', 0.1), ('n_estimators', 1000)]",253.196621157,13.3237152403,0.9804486657520001,17035.7708156,39.2995856975,0.226127161562,18.16114044189453
561_cpu,adaboost,3,"[('learning_rate', 1.0), ('n_estimators', 10)]",415.54303299800006,15.550164826300001,0.9852092590289999,322.380556143,14.8137825192,0.9225432752339999,20.244454860687252
561_cpu,adaboost,4,"[('learning_rate', 0.01), ('n_estimators', 1000)]",337.997015415,13.9985435472,0.987813668052,1001.84522074,19.31701831,0.8484810085160001,15.747987031936646
561_cpu,adaboost,5,"[('learning_rate', 0.01), ('n_estimators', 1000)]",322.133716988,14.0349251621,0.982344472378,6242.23827773,29.5874194336,0.5983264165150001,21.22860264778137
561_cpu,adaboost,6,"[('learning_rate', 0.01), ('n_estimators', 100)]",524.857560624,13.0567876924,0.973553458929,4818.90369223,19.1654440625,0.619304763843,19.66540122032165
561_cpu,adaboost,7,"[('learning_rate', 0.01), ('n_estimators', 100)]",510.607862691,14.0451451506,0.977653900035,977.5238629280001,19.183824670899998,0.9471809572740001,18.123258352279663
561_cpu,adaboost,8,"[('learning_rate', 0.1), ('n_estimators', 100)]",446.95455621800005,16.2237795802,0.9833601663070001,568.1896694,16.9862325982,0.937958014443,19.829295873641968
561_cpu,adaboost,9,"[('learning_rate', 0.1), ('n_estimators', 1000)]",227.365910734,12.0403949103,0.985569161738,4902.36555512,22.842802492399997,0.822673319261,18.397610902786255
561_cpu,afp,0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",586.574739608,13.7221361972,0.978137113276,399.632453536,13.3244886742,0.949846177548,640.3292648792267
561_cpu,afp,1,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",1248.14212177,21.5278894476,0.954165827697,1275.01009392,26.1902219292,0.815837880764,600.2680263519287
561_cpu,afp,2,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",1234.55788139,22.0557281497,0.938098666314,885.144090346,20.3988287013,0.963441625361,624.913895368576
561_cpu,afp,3,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",548.778030113,13.3382935241,0.975517370455,1328.12196768,14.610628533,0.927588246665,661.0133411884308
561_cpu,afp,4,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",314.216468168,10.680683553,0.980720423074,1368.34415115,18.6042477432,0.976106418795,665.6651759147644
561_cpu,afp,5,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",1601.41650476,27.3404020483,0.934585882287,1270.87640799,28.3703015648,0.93944376785,599.5511713027954
561_cpu,afp,6,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",666.546973281,14.6701116676,0.97606092065,178.678460328,10.1093014201,0.970114835644,603.4419958591461
561_cpu,afp,7,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",1029.96033722,13.2487364887,0.952824346323,2386.20581084,17.6636046658,0.828234673528,658.3120756149292
561_cpu,afp,8,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",4345.28521939,42.4360032536,0.812958906451,1533.42750859,30.7500298818,0.880114991573,630.5390388965607
561_cpu,afp,9,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",1299.23068376,24.4333555898,0.943958383148,734.819459747,19.5492942372,0.960141505694,655.498284816742
561_cpu,eplex,0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",33.3591322818,4.02334804479,0.998684678909,115.005293847,4.65919122963,0.993626176179,890.5744545459747
561_cpu,eplex,1,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",80.3441011216,7.12713578007,0.995966854301,847.443298913,12.4357342405,0.974090216542,904.2412054538727
561_cpu,eplex,2,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",46.9262860358,4.35109263768,0.998118298826,59.2955438045,5.47858149995,0.997122466526,898.9970469474792
561_cpu,eplex,3,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",61.2899411156,4.01039606107,0.997716627038,41.5239679117,3.74757426197,0.997236935565,917.0502965450287
561_cpu,eplex,4,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",159.491577153,6.48382199526,0.994395393322,300.343104898,8.01465228395,0.958814048924,905.434330701828
561_cpu,eplex,5,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",191.143362737,7.61954339146,0.98805448055,407.58184586,10.9085367077,0.99019056232,889.1633675098419
561_cpu,eplex,6,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",89.7644270951,6.69550194896,0.99696610385,158.453789768,7.67012264825,0.974493397256,924.7192542552948
561_cpu,eplex,7,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",58.6490196601,4.70683358988,0.997412675304,429.0331095,9.18462806759,0.981382573185,893.885053396225
561_cpu,eplex,8,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",110.160029788,5.31378745888,0.995943496696,62.2048335366,5.8007585248,0.992743828348,912.5340876579285
561_cpu,eplex,9,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",63.1049847036,4.75306568536,0.997787786591,43.8862613481,3.96811432429,0.994791583228,898.44926404953
561_cpu,eplex-1m,0,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.8), ('rt_mut', 0.2)]",79.3862873033,4.68489154321,0.99726931399,73.0024458688,4.25379879647,0.987728192903,13985.845429420471
561_cpu,eplex-1m,1,"[('g', 2000), ('max_len', 50), ('popsize', 500), ('rt_cross', 0.5), ('rt_mut', 0.5)]",72.1965615862,5.50510720639,0.997020429773,226.53382984,8.07360920252,0.989740527599,13296.915410995483
561_cpu,eplex-1m,2,"[('g', 500), ('max_len', 50), ('popsize', 2000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",40.6047677889,3.81329690598,0.998405090093,169.480648676,6.56959958176,0.991427332934,13746.164625883102
561_cpu,eplex-1m,3,"[('g', 1000), ('max_len', 50), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",18.2079843632,2.76942658886,0.999063626016,2293.74651567,13.5797485437,0.896213093417,13393.606115579605
561_cpu,eplex-1m,4,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",33.3448131305,2.85577913052,0.998684428999,77.0497167456,3.46417377551,0.996612733057,13909.251745939255
561_cpu,eplex-1m,5,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",60.4677903313,5.03924515696,0.99692868,324.554600673,7.33054766352,0.99169051887,13876.010261774063
561_cpu,eplex-1m,6,"[('g', 1000), ('max_len', 50), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",109.650602128,7.14662895413,0.996088023254,84.0023332318,6.90189972034,0.98939405712,13609.51306271553
561_cpu,eplex-1m,7,"[('g', 500), ('max_len', 100), ('popsize', 2000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",31.4213944383,2.72045613727,0.998880411189,93.4251893247,3.93890617612,0.991294741142,13974.760103940964
561_cpu,eplex-1m,8,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.8), ('rt_mut', 0.2)]",26.5752599588,3.36218640359,0.998768583421,179.985378613,6.51908090054,0.994161597909,13936.066072940826
561_cpu,eplex-1m,9,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",118.315936418,6.35112589602,0.994173507562,1119.99148789,11.2982498435,0.953168401205,13671.682374238968
561_cpu,gradboost,0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.00909045876193,0.0623504894324,0.9999996233220001,85.1291662061,5.08155537108,0.9959930525149999,8.481611490249634
561_cpu,gradboost,1,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.00246225786823,0.034919561477900006,0.9999999035349999,60.9020281425,3.30052383616,0.9965397747579999,8.557640552520754
561_cpu,gradboost,2,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0023492505740399998,0.035648070257900004,0.9999999016329999,3754.06471064,17.8225944638,0.87983427319,8.446557283401491
561_cpu,gradboost,3,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.00237917595065,0.0355610316575,0.999999855531,6326.04867045,19.1719659276,0.7087956776719999,8.434327602386475
561_cpu,gradboost,4,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 100)]",4.5173687798,1.55374436847,0.9997352863400001,10021.7949828,24.386635873499998,0.48457274194300004,8.179144382476808
561_cpu,gradboost,5,"[('max_features', 'log2'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.011652506392600001,0.0725044323871,0.9999995526600001,969.3941017530001,11.8151546653,0.9392320940719999,8.683908700942991
561_cpu,gradboost,6,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 100)]",9.37385800325,2.1894473735499997,0.9996528405959999,210.974179402,6.7918717667,0.9868852688009999,8.226443529129027
561_cpu,gradboost,7,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 100)]",3.1087190939099996,1.2394574697399998,0.999844867704,8920.25107122,25.172292344000002,0.353013436654,8.624197721481321
561_cpu,gradboost,8,"[('max_features', 'log2'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0194184004212,0.08158066943089999,0.9999993547820001,28.063461414899997,2.86426356617,0.9893027878890001,8.401013374328612
561_cpu,gradboost,9,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0034200663174400003,0.0417321641531,0.999999774013,5233.34291368,17.3023807959,0.814750458098,8.624360799789429
561_cpu,gsgp,0.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",102.67238500799999,6.11732155995,0.996344387624,952.730898082,18.6036552616,0.929049369606,515.2554194927217
561_cpu,gsgp,1.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.0), ('rt_mut', 1.0)]",1218.00540926,21.2370241806,0.9535087317890001,1648.02927325,29.033010919000002,0.836248157472,510.3510684967041
561_cpu,gsgp,2.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.1), ('rt_mut', 0.9)]",5992.01457978,24.3653474041,0.627171570671,22090.0694181,45.545781015500005,-0.163029328589,516.8242723941803
561_cpu,gsgp,3.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",161.19153976200002,7.110535743330001,0.9942149717190001,4323.25023206,25.0323748737,0.7665516278479999,512.8094847202301
561_cpu,gsgp,4.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.0), ('rt_mut', 1.0)]",1388.26557153,20.9840955704,0.894002760915,10386.980055600001,51.2055230512,0.451851707258,510.31104588508606
561_cpu,gsgp,5.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",152.99533123700002,7.28863703636,0.9948375499330001,1675.20548857,19.1615736074,0.809575942576,518.3435428142549
561_cpu,gsgp,6.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",95.1366517843,5.87885545513,0.996538175995,7776.58811686,31.4538444103,0.7323399145909999,511.67343163490295
561_cpu,gsgp,7.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",247.211347975,7.644991838360001,0.9894725363429999,538.16029476,16.8634025005,0.974386790769,519.7609448432921
561_cpu,gsgp,8.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",120.384045481,6.0378394648,0.992356563616,3538.48924929,23.1912673932,0.8706949146259999,523.4086177349092
561_cpu,gsgp,9.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",117.645616624,7.057606237539999,0.991181108504,4512.66174555,26.097209199,0.87016097427,503.72384452819824
561_cpu,kernel-ridge,0,"[('alpha', 0.0001), ('gamma', 0.01), ('kernel', 'poly')]",2.7817165888099997,0.964121214409,0.9998854424250001,11.3485099447,2.2228561285799997,0.999484427799,1.0578696727752686
561_cpu,kernel-ridge,1,"[('alpha', 0.1), ('gamma', 0.1), ('kernel', 'poly')]",2.00855013628,0.8464096405689999,0.999914966028,248.03153922099997,4.57743228611,0.9898382760200002,0.8674619197845459
561_cpu,kernel-ridge,2,"[('alpha', 1), ('gamma', 0.1), ('kernel', 'poly')]",8.78322072615,1.9530093828,0.9994709092790001,161.28221361,4.9626991373000005,0.9966433920559999,0.8685247898101807
561_cpu,kernel-ridge,3,"[('alpha', 0.0001), ('gamma', 0.01), ('kernel', 'poly')]",2.2275376004,0.8808880834799999,0.99992383501,19.706441263,2.5681784701700003,0.997251382939,0.8776803016662598
561_cpu,kernel-ridge,4,"[('alpha', 0.0001), ('gamma', 0.01), ('kernel', 'poly')]",0.9278022435009999,0.6948271654189999,0.9999644168999999,66.051223537,2.8224289307499997,0.996314942303,0.8835482597351074
561_cpu,kernel-ridge,5,"[('alpha', 0.01), ('gamma', 0.01), ('kernel', 'poly')]",7.741872067719999,1.7191859938299998,0.999730623826,66.6654666267,4.52388329064,0.992562915688,0.8804647922515869
561_cpu,kernel-ridge,6,"[('alpha', 0.0001), ('gamma', 0.01), ('kernel', 'poly')]",2.8935762313,0.972599009963,0.9998586491660001,3379.45335417,12.4894295777,0.8113564449230001,0.8753194808959961
561_cpu,kernel-ridge,7,"[('alpha', 0.0001), ('gamma', 0.01), ('kernel', 'poly')]",2.7783125160799997,0.929553923245,0.9998568487549999,215.996220872,5.07803747298,0.994380509836,0.8632862567901611
561_cpu,kernel-ridge,8,"[('alpha', 0.0001), ('gamma', 0.01), ('kernel', 'rbf')]",2.87143882681,0.9685195339229999,0.9998602797280001,1668.36749043,7.61977900219,0.926166666396,0.901874542236328
561_cpu,kernel-ridge,9,"[('alpha', 0.1), ('gamma', 0.1), ('kernel', 'poly')]",1.2068920322399999,0.7664694754699999,0.99994362718,173.633443608,4.57942535625,0.994724951769,0.8841569423675537
561_cpu,lasso-lars,0,"[('alpha', 0.001)]",2314.27852419,33.0756191153,0.903570667221,1816.75623089,32.4404631058,0.8986384894700001,0.14440155029296875
561_cpu,lasso-lars,1,"[('alpha', 0.01)]",3124.90283544,26.7662753585,0.816468819223,3214.25399866,29.296125992600004,0.6754351700200001,0.06818652153015138
561_cpu,lasso-lars,2,"[('alpha', 0.001)]",2010.80967079,29.9763951573,0.913224139421,3618.31807558,44.4663295438,0.8409822247319999,0.06792545318603516
561_cpu,lasso-lars,3,"[('alpha', 0.01)]",3393.37078175,29.4896675223,0.806510741112,1087.51386751,22.792223147399998,0.9018471716230001,0.07291388511657715
561_cpu,lasso-lars,4,"[('alpha', 0.001)]",1561.43443549,27.8919186706,0.917945179,5171.21241063,38.9517545987,0.756536084674,0.06682729721069336
561_cpu,lasso-lars,5,"[('alpha', 0.01)]",2920.16179612,29.2274674592,0.8454222141850001,2753.48950357,32.9605891477,0.737877054965,0.06593036651611328
561_cpu,lasso-lars,6,"[('alpha', 0.001)]",2235.26057882,32.7518659607,0.915324918367,2094.14209714,35.7762579896,0.8533729191230001,0.06744170188903809
561_cpu,lasso-lars,7,"[('alpha', 0.001)]",1367.5021462000002,24.650733989299997,0.90422766564,7465.26601346,39.1017088409,0.684252537594,0.0701296329498291
561_cpu,lasso-lars,8,"[('alpha', 0.01)]",3346.35429111,31.8869764071,0.833485425447,784.2531838189999,23.0083235971,0.9057610230200001,0.07654142379760742
561_cpu,lasso-lars,9,"[('alpha', 0.001)]",1397.01759537,22.242607503800002,0.923076555833,8447.59720001,35.2420449354,0.456062476502,0.0704805850982666
561_cpu,linear-regression,0,"[('fit_intercept', True)]",2058.60447505,32.0918022548,0.909243568009,2510.17496085,30.7907123815,0.8485572841590001,0.15273499488830564
561_cpu,linear-regression,1,"[('fit_intercept', True)]",2396.56046658,35.0437592241,0.9115832581309999,1498.56435433,30.825985388000003,0.877435807316,0.023850440979003903
561_cpu,linear-regression,2,"[('fit_intercept', True)]",1599.61196908,28.9459914486,0.920239833743,5119.70441434,36.471555621,0.719259795014,0.02386927604675293
561_cpu,linear-regression,3,"[('fit_intercept', True)]",2031.05981921,31.3280907346,0.900340005755,2885.69370327,37.5106968842,0.9032648435889999,0.023624181747436523
561_cpu,linear-regression,4,"[('fit_intercept', True)]",1986.59866142,30.7761291523,0.909682673568,2658.39080591,34.3076204941,0.867931301518,0.02465057373046875
561_cpu,linear-regression,5,"[('fit_intercept', True)]",2036.84598228,30.809335072399996,0.904895855908,2678.32565802,31.9257671295,0.857111736152,0.024204730987548828
561_cpu,linear-regression,6,"[('fit_intercept', True)]",307.422574872,12.5205014723,0.9665125150030001,15614.528016799999,45.101444621400006,0.270609088688,0.1033318042755127
561_cpu,linear-regression,7,"[('fit_intercept', True)]",2423.77646397,34.2187592047,0.8942338054510001,1331.28741198,28.6533579692,0.9316902054170001,0.023068904876708984
561_cpu,linear-regression,8,"[('fit_intercept', True)]",1401.46716631,22.9298488424,0.9231030065870001,8218.07110088,36.6986266455,0.539963661874,0.0242464542388916
561_cpu,linear-regression,9,"[('fit_intercept', True)]",2181.93240119,32.0431328393,0.9052863851440001,2188.44811033,32.810344801999996,0.8822309983159999,0.023576736450195312
561_cpu,linear-svr,0,"[('C', 1), ('loss', 'epsilon_insensitive')]",3705.14049639,18.8146288465,0.734563133822,4660.90597965,23.3591998919,0.539764422949,0.14409971237182614
561_cpu,linear-svr,1,"[('C', 1), ('loss', 'epsilon_insensitive')]",4910.56468596,21.281875670199998,0.658861187554,606.302778844,15.5846266446,0.931259421733,0.11175537109375
561_cpu,linear-svr,2,"[('C', 0.1), ('loss', 'epsilon_insensitive')]",3577.50531874,18.9227922415,0.697772421196,4642.76769204,23.4180872409,0.694315152461,0.13573956489562988
561_cpu,linear-svr,3,"[('C', 1), ('loss', 'epsilon_insensitive')]",2444.7882204999996,15.6506251494,0.7093280340070001,10746.6803385,33.8679671412,0.42245812027900004,0.10763287544250487
561_cpu,linear-svr,4,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",1271.63226839,21.9140076852,0.929253337463,9100.27354442,39.8846330378,0.516768512432,0.11254334449768066
561_cpu,linear-svr,5,"[('C', 1), ('loss', 'epsilon_insensitive')]",2227.67321363,15.9750127815,0.794604753481,10520.051851,31.9366431937,0.240778372572,0.11347079277038576
561_cpu,linear-svr,6,"[('C', 1), ('loss', 'epsilon_insensitive')]",4743.29111299,21.374964534700002,0.623247936398,1265.73898344,15.4339273651,0.9022567392499999,0.10889124870300293
561_cpu,linear-svr,7,"[('C', 1), ('loss', 'epsilon_insensitive')]",3674.42683267,19.3022312972,0.750127246952,4338.76885733,21.402070322300002,0.44898802761699996,0.11729741096496582
561_cpu,linear-svr,8,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",2155.13755034,30.899778319,0.905474830283,2389.33838471,35.692126561100004,0.8711775029950001,0.11578631401062013
561_cpu,linear-svr,9,"[('C', 1), ('loss', 'epsilon_insensitive')]",3766.07298178,18.4507045099,0.642238114415,5155.74020556,23.948163005500003,0.70328880979,0.15848827362060547
561_cpu,mlp,0,"[('activation', 'logistic'), ('learning_rate', 'constant'), ('solver', 'lbfgs')]",13.682997276199998,2.61722490846,0.999363523883,107.963111022,5.50332183368,0.9965497168709999,14.300708770751953
