S,E,I,R,rzero,gamma,sigma,c,dE
10974778.5899672,273.507169624474,4177.06108551031,21610.841777582,1.29166666666667,0.025,0.478,0,246.039630973742
10998381.2988544,263.350188086829,1126.16041549525,1069.19054208842,2.516,0.044,0.423,0,106.926393287704
3968015.94793068,330592.838910392,556952.841892937,6145278.37126603,3.21,0.072,0.134,0,-27749.1882554492
10838197.7559249,6908.98610041907,40161.686484492,115571.57149023,2.02,0.029,0.277,0,3132.72659212736
10557632.7674718,13643.6425620479,54008.8630095929,375554.72695645,0.833333333333333,0.0555555555555556,0.192307692307692,0,-224.155160236542
2792944.72721409,339931.353082102,635168.514074649,7232795.4056292,3.62666666666667,0.072,0.134,0,-32890.0453719412
10927007.1952079,219.423308400144,8230.56657784788,65382.8149057479,0.5,0.025,0.478,0,184.982363365031
10550648.7228716,12953.734448608,52780.9761752767,384456.566504428,0.802083333333333,0.0555555555555556,0.192307692307692,0,-235.299275634612
7927799.57425518,524218.11891691,834163.582524682,1714658.72430322,1.58,0.072,0.134,0,-48071.0878652278
10545572.6184801,45601.5027548829,182396.132672705,227269.746092308,2.87,0.029,0.277,0,19069.1287025303
10349573.2217571,27954.5460693302,89159.5233730582,534152.708800316,1.08333333333333,0.069,0.229,0,-327.181582949157
10987135.1263406,600.986868625662,7026.69088824413,6077.19590252796,1.57857142857143,0.025,0.478,0,500.147444215588
10996478.1065411,5.95702570122484,43.3736403345021,4312.56279286309,1.44,0.039,0.341,0,2.30887982664987
10994881.5125744,602.348568833983,2810.39508893585,2545.74376778602,2.264,0.044,0.423,0,237.729672551068
10918308.6678615,859.865796136847,6042.47983910876,75628.9865032407,0.5,0.036,0.142,0,1.29403450603028
10841517.4639385,4640.94813766466,11978.9662607331,142702.621663036,1.53125,0.0555555555555556,0.192307692307692,0,111.572777911356
10970587.1771192,1127.50238907499,3396.30600969939,25729.0144820728,1.46875,0.036,0.142,0,59.4988594014698
10675344.9817517,16295.0734846062,28418.8443037821,280781.100459885,1.66666666666667,0.083,0.204,0,-580.05673684516
10936971.8073477,13608.5785356902,20869.7164131983,29389.8977033819,1.97,0.083,0.204,0,-346.934486058791
10943197.3681817,1184.12427051222,7307.10836519419,49151.3991825895,1.67708333333333,0.044,0.423,0,449.700162504164
10994595.9916788,627.733233844324,2943.95347550132,2672.32161185275,2.25,0.044,0.423,0,246.968067402139
10979559.912393,1557.57247282193,9400.79973220441,10321.7154020005,1.57857142857143,0.044,0.423,0,523.776117458632
10943473.0187143,12413.269066382,18859.1835612428,26094.5286580869,1.998,0.083,0.204,0,-304.010987826942
6062502.13395938,491291.540357116,2488557.22142334,1958489.10426017,3.5,0.029,0.277,0,172189.912580789
1500971.06539892,31796.5236074382,112960.534827526,9355111.87616617,2.8,0.072,0.134,0,-3729.17580894189
10967078.7974831,321.117823609311,5886.67380435717,27553.4108889088,0.5,0.044,0.423,0,101.377350922487
10792566.2193459,2420.68464513034,6804.82334407874,199048.272664829,0.885416666666667,0.083,0.204,0,-137.635052899965
2328275.08722345,205932.138124548,2954276.14880099,5512356.625851,2.8,0.029,0.277,0,57657.1777856415
10958345.0884964,8299.515042085,15853.3576510936,18342.0388104443,2.096,0.069,0.229,0,242.28510457621
10998399.4462469,846.830200914337,780.588658489615,813.134893742014,3.1125,0.072,0.134,0,-40.9335236905579
10965003.9154919,635.766014086695,7293.24869301699,27907.0698009548,1.71875,0.025,0.478,0,572.235451083485
10775354.8525485,12162.1331817333,29872.2833080177,183450.73096165,1.57291666666667,0.0555555555555556,0.192307692307692,0,217.918918880338
10999754.9570099,104.96315706586,569.926692999627,410.153140053143,1.652,0.039,0.341,0,32.097952264901
10968615.3522701,1348.94700826446,3847.37711992481,27028.323601753,1.57291666666667,0.036,0.142,0,75.6905968145145
10958797.7172595,386.13086669505,3409.53014639141,38246.6217273194,1.125,0.044,0.423,0,137.961420256968
10995220.6904054,293.517721937757,2775.22311839211,2550.56875425791,1.06428571428571,0.016,0.197,0,107.54764493111
10996711.9095029,14.2327550527987,212.511646887566,3901.34609515649,0.54,0.039,0.341,0,3.6403760372868
10996285.7850364,3.98636492270524,70.273323811846,4479.9552748354,0.456666666666667,0.039,0.341,0,1.00386702747017
10986185.188272,382.953513377993,3747.17728581478,10524.680928867,1.23958333333333,0.016,0.197,0,184.066834448507
10846100.5444541,13736.1125699342,40737.0789666523,100266.264009292,0.5,0.083,0.204,0,-1525.33870961866
10961675.7634556,322.688434983496,3410.32376522451,35431.2243442093,0.927083333333333,0.044,0.423,0,112.946281384448
11000040.5056234,96.0757459240016,344.434538634397,358.98409205503,3.1125,0.029,0.277,0,23.3184539275933
10989183.1085208,2976.45275225632,4056.5221162189,4623.91661068046,2.362,0.083,0.204,0,-39.7517119564025
10994818.194797,133.411918885259,2714.26054746799,3174.13273668945,0.5,0.016,0.197,0,49.7855607970058
10998719.4116907,76.5858460899171,768.540247482011,1275.46221578577,0.784,0.039,0.341,0,18.7438756110529
10969247.6827262,1275.35426900301,3695.83819350773,26621.124811245,1.54166666666667,0.036,0.142,0,70.4160371964556
10979783.3495524,165.324482733952,4116.50626995516,16774.8196948834,0.78125,0.025,0.478,0,146.827674033033
10970483.7413304,503.626038852304,9129.01291987535,20723.6197108439,0.5,0.044,0.423,0,155.763011445348
10824274.8864272,6251.10556116995,25729.0557914944,144584.952220089,0.5,0.083,0.204,0,-499.454777218514
10971805.1199268,368.542030684956,4916.04675277612,23750.2912897237,1.48958333333333,0.025,0.478,0,334.931863024937
10925955.6258915,191.724997831889,7192.38296448854,67500.2661460822,0.5,0.025,0.478,0,161.280811673455
6310654.39913674,121885.502378261,280223.125493653,4288076.97299137,1.7,0.072,0.134,0,-8275.8392073828
10996301.7226902,5.7296624333686,86.115222705099,4446.43242463086,0.493333333333333,0.039,0.341,0,1.25758445841877
10968395.8950614,1375.01252438731,3901.29794166457,27167.7944724992,1.58333333333333,0.036,0.142,0,77.7253665558047
10108261.9887144,3370.87724388613,20921.8844980208,868285.249543494,0.5,0.069,0.229,0,-113.630043999226
10394193.329885,35124.9995575448,78383.9814687243,493137.689088713,1.17708333333333,0.083,0.204,0,-1911.31636541064
10374987.0374054,28347.4561427447,87788.6300673249,509716.8763843,1.125,0.069,0.229,0,-276.702992091646
10981288.8135423,723.479062660937,4946.44760056756,13881.2597944961,0.5,0.036,0.142,0,-1.91312129889898
10980254.3151704,158.311646851848,4281.87058798373,16145.5025947103,0.71875,0.025,0.478,0,140.079304452858
1730648.73738399,118395.178981848,356092.854386474,8795703.22924771,2.8,0.072,0.134,0,-14038.3235685678
10939656.1511962,1425.94730113915,8523.31654216648,51234.584960488,1.73958333333333,0.044,0.423,0,544.80335439649
10958941.9984913,2446.14611220688,6601.17311969171,32850.6822767935,1.59375,0.036,0.142,0,111.812613437332
10784856.1505399,2595.38558600549,8566.32689929206,204822.136974696,1.0625,0.069,0.229,0,-3.05210884402504
10999582.5253395,165.905822329493,587.521505369523,504.047332854134,3.195,0.029,0.277,0,39.0430231223524
10817606.2041176,3548.53330081996,20802.5455101775,158882.717071316,0.5,0.069,0.229,0,-113.682907980315
10938405.1309525,3075.10130674186,10915.0142306642,48444.7535100882,1.09375,0.036,0.142,0,68.0922392440744
10947432.7975799,916.436509098383,5948.064077755,46542.7018332662,1.58333333333333,0.044,0.423,0,343.663788327576
10999742.2342693,240.870540417919,770.392593986042,86.5025962754187,2.96,0.0555555555555556,0.192307692307692,0,80.3410265392988
10996680.0374517,11.3183598381388,185.259927384416,3963.3842610554,0.486666666666667,0.039,0.341,0,2.83215438435453
10933158.287003,1782.71118363917,10843.5024978065,55055.4993155067,1.66666666666667,0.044,0.423,0,655.434876191945
10996531.9598257,4.49575952781861,52.4025911504269,4251.14182363671,0.744444444444444,0.039,0.341,0,1.29056758922015
5316342.79285048,251251.365884673,387839.876096729,5045405.96516817,2.74,0.072,0.134,0,-19789.9584134841
10797483.5798,2518.6805831004,7811.47048182197,193026.269134971,0.78125,0.083,0.204,0,-151.566386753991
10872142.2066858,16527.0846059715,43496.0174676204,68674.691240535,1.19285714285714,0.069,0.229,0,-329.309096130392
10931230.6011396,2744.80210578613,11199.0957274271,55665.501027197,0.90625,0.036,0.142,0,32.3923523049775
10959258.0537121,743.600336655435,9386.13682619943,31452.2091249747,1.54166666666667,0.025,0.478,0,657.8492563842
10996853.6605927,865.064578528084,1736.35029208777,1384.92453673499,2.39,0.036,0.142,0,64.1246663208955
10983933.7618902,301.239358024188,3955.1069241291,12649.8918276596,0.885416666666667,0.016,0.197,0,136.377945537854
10806936.7933175,2643.44727373663,13072.0064039262,178187.753004769,0.65625,0.069,0.229,0,-39.8855757021325
10512918.2842917,7455.97419005108,39151.2423150527,441314.499203109,0.572916666666667,0.0555555555555556,0.192307692307692,0,-243.116960047646
10744900.1085686,14433.5826091632,37482.8488272035,204023.459994941,1.45833333333333,0.0555555555555556,0.192307692307692,0,190.508233444629
10979035.2477607,177.256256107698,3947.18580077692,17680.3101823517,0.875,0.025,0.478,0,157.48195956128
10583716.5891322,26009.3549767779,49492.2236158704,341621.832275029,1.46875,0.083,0.204,0,-1116.89539141083
10103583.9411016,2605.15163219073,16181.0453128807,878469.861953108,0.5,0.069,0.229,0,-88.1226184609903
10453271.9511924,27915.9140907436,79633.2239504383,440018.910766236,1.25,0.069,0.229,0,-113.919566218781
10963164.1110472,4279.290650987,19296.799622191,14099.7986796379,2.32,0.029,0.277,0,1660.66379101953
10805062.9038952,9253.35722394094,21575.5751200812,164948.163760646,1.70833333333333,0.0555555555555556,0.192307692307692,0,231.645728430763
10988486.2726817,384.951819081393,3100.48763223279,8868.28786708305,1.55208333333333,0.016,0.197,0,192.995166053399
1445295.99770094,11082.3623836532,40845.7617177156,9503615.87819776,2.8,0.072,0.134,0,-1282.93178498471
10940683.2364715,716.763999363707,13254.321007052,46185.6785220145,1.02083333333333,0.025,0.478,0,609.573367387608
10918096.1484118,832.146684894155,5854.46247001843,76057.2424333065,0.5,0.036,0.142,0,1.35930238435546
10985046.6160502,3476.59312608853,6162.75282910917,6154.03799457167,2.334,0.069,0.229,0,129.328815650735
10986595.8592751,576.743701666312,7233.55518908405,6433.84183418383,1.45,0.025,0.478,0,471.37094318739
10116084.5773081,4662.32765584952,28827.935514212,851265.159521616,0.5,0.069,0.229,0,-160.416310059994
10992117.5253559,2060.06506387004,3658.19211228115,3004.21746788864,2.446,0.0555555555555556,0.192307692307692,0,100.49420880175
10982997.974615,1186.29371155371,6198.61357113631,10457.1181024201,0.5,0.036,0.142,0,-56.1481325992491
10927110.0161048,222.133017795347,8332.06629441653,65175.7845828698,0.5,0.025,0.478,0,186.972679567879
10996561.6543247,1165.96870694941,1509.48681302203,1602.89015530128,2.558,0.083,0.204,0,-9.76018204604187
10993992.2568341,107.809845624418,2026.5907008086,4713.34261955423,0.6875,0.016,0.197,0,56.678602289554
10982415.9145009,162.639715766313,3446.46206484742,14814.9837184919,0.510416666666667,0.016,0.197,0,66.2641299495679
10838085.4755501,1665.84597375193,21614.4270745043,139474.251401705,0.708333333333333,0.044,0.423,0,517.568429394736
10995415.2531094,1375.2807367342,2366.27139977962,1683.19475409631,2.558,0.0555555555555556,0.192307692307692,0,71.5624355501339
10991047.8137104,262.492936436285,2212.82972131144,7316.86363192265,1.5625,0.016,0.197,0,141.383808349233
10997101.6571085,32.0702350446861,511.418014483773,3194.85464203487,0.51,0.039,0.341,0,8.32504144069822
10929017.9427641,1962.21601256229,12263.7731839562,57596.0680394062,1.61458333333333,0.044,0.423,0,715.20442644265
10502194.7040804,5079.50079987983,30857.9132921343,462707.881827486,0.5,0.0555555555555556,0.192307692307692,0,-158.673892154474
10263493.9283512,32393.0714615924,82594.9989846291,622358.001202568,0.979166666666667,0.083,0.204,0,-2039.72949259346
10981719.4176047,117.876933836734,2792.919940027,16209.7855214612,0.5,0.016,0.197,0,54.7275484153712
10464513.1263741,56338.2463841327,223405.980068038,256582.647173765,2.92,0.029,0.277,0,23632.7076958552
10485267.0491212,2375.61251856567,14998.0824252183,498199.255934892,0.5,0.0555555555555556,0.192307692307692,0,-59.7526128069744
10995488.1396067,338.831615994209,2681.05988452521,2331.96889276894,1.38571428571429,0.016,0.197,0,141.158862662644
1518007.9326811,38117.1549844224,133946.7508514,9310768.16148312,2.8,0.072,0.134,0,-4455.56128555124
10909017.581639,6729.30818141538,42452.208394462,42640.9017851734,1.52,0.029,0.277,0,2213.04540532159
10780373.2335715,2779.74469116513,8703.45046321245,208983.571273972,1.13541666666667,0.069,0.229,0,3.62865877844402
10997062.0863209,29.6609930741006,476.37867357207,3271.87401250083,0.518,0.039,0.341,0,8.00047613175511
10904439.4254463,2679.33589620689,19391.6603013271,74329.5783561496,1.36458333333333,0.044,0.423,0,941.86197323546
10847292.4077479,2142.57549244075,24031.8160112081,127373.200748541,0.833333333333333,0.044,0.423,0,684.405010677875
10876702.5317322,2054.41964604821,7988.66805385379,114094.380567893,0.916666666666667,0.0555555555555556,0.192307692307692,0,7.1198224383728
10945890.1981065,3082.52833929169,9796.04557331608,42071.2279808676,1.27083333333333,0.036,0.142,0,95.3214609984179
10995881.4164552,365.654864789007,2510.54586385574,2082.3828161604,1.77142857142857,0.016,0.197,0,176.599870984427
10899104.0109403,16503.5457780426,35873.1014510056,49359.341830662,1.64285714285714,0.069,0.229,0,70.1942338457737
10986011.2571609,3286.11323474731,5801.24204929672,5741.38755504029,2.348,0.069,0.229,0,123.80043054709
5968213.35188656,182037.207294512,286210.871018799,4564378.56980018,2.54,0.072,0.134,0,-13092.1201542355
1001852.64636009,34052.2942654515,1139452.48373525,8825482.57563923,2.8,0.029,0.277,0,9642.08608499296
10996320.5013377,353.327552873311,2315.4553591205,1850.71575028552,1.956,0.016,0.197,0,183.576431713687
10998131.7657338,756.024172314986,953.254855252188,998.955238688596,2.66,0.083,0.204,0,-4.15820245416796
10999686.4789205,334.424094649002,537.503895187591,281.593089607184,2.88,0.036,0.142,0,21.6253562887522
10772386.481897,3237.00416355482,9401.3791671329,215815.134772211,1.25,0.069,0.229,0,16.7337910224798
10996349.937864,1174.82751890624,1994.70865771365,1320.52595932431,2.6,0.0555555555555556,0.192307692307692,0,62.2462777250635
10683937.1759628,17114.532905581,49563.8522569373,250224.438874607,1.26041666666667,0.0555555555555556,0.192307692307692,0,79.3136422588099
1497919.70325093,30663.519517689,109149.669078835,9363107.1081526,2.8,0.072,0.134,0,-3579.81996707321
10966723.2882495,1581.79398157496,4331.79042262488,28203.1273462645,1.65625,0.036,0.142,0,93.1725168874178
10999216.8386128,480.647743147795,876.004084743038,266.509559292896,2.88,0.0555555555555556,0.192307692307692,0,47.8543214864748
10978384.252282,5418.204619232,7679.51872191925,9358.02437681971,2.222,0.083,0.204,0,-96.039028240021
10996980.6656737,25.9835439516143,406.855304089065,3426.49547826713,0.536,0.039,0.341,0,7.118650751668
1372610.90841191,81085.8045995442,1958719.96703258,7588423.319956,2.8,0.029,0.277,0,22355.2608298645
10998021.7926353,980.147498404678,903.860318974818,934.199547300908,3.1275,0.072,0.134,0,-30.4231385252267
10997132.7880939,35.1723775205226,538.611152129181,3133.42837651747,0.504,0.039,0.341,0,8.31687832766204
10957179.9737537,8005.05957989455,16437.5357351604,19217.4309312396,1.984,0.0555555555555556,0.192307692307692,0,265.499288037276
10981518.6162063,4070.37547970949,7688.4966774157,7562.51163657187,2.236,0.0555555555555556,0.192307692307692,0,170.676757910558
10980557.1734127,153.911591086442,4418.23392931771,15710.6810668254,0.677083333333333,0.025,0.478,0,136.171954181704
3393573.05691571,353703.365087922,605693.534783851,6647870.04321255,3.63,0.072,0.134,0,-30349.4451615159
10972583.529037,5606.08381299318,10974.081190973,11676.305958957,2.124,0.0555555555555556,0.192307692307692,0,213.52983505558
10999869.4950264,151.653368848623,775.201629039699,43.6499756749366,2.98,0.0555555555555556,0.192307692307692,0,99.1681312156094
10994861.8658391,144.332899213339,2747.05827254946,3086.74298912488,0.5,0.016,0.197,0,48.6019089419451
10998144.2732841,627.764493628192,1208.73643861251,859.22578369316,2.53,0.036,0.142,0,49.1682511869787
10891255.1416141,2323.17022363826,14014.506756204,93247.1814060619,0.53125,0.0555555555555556,0.192307692307692,0,-37.2195567772783
10993279.252952,140.211309414778,1848.71980637636,5571.81593224879,0.979166666666667,0.016,0.197,0,73.5446250538977
10998274.9072031,248.187559422935,1373.69117652239,943.214060996329,2.39,0.016,0.197,0,134.600761225659
10986315.5465805,2163.88170504027,5686.96726478137,6673.60444978799,1.45,0.036,0.142,0,41.4014225698037
10899896.5686244,6599.64662119867,45331.3562580706,49012.4284963107,1.37,0.029,0.277,0,2153.04232315577
10783372.9696504,2574.62646768081,6257.1406246705,208635.263257236,1.07291666666667,0.083,0.204,0,-129.311142506531
6742766.74824345,268970.749935044,746881.024090146,3242221.47773138,0.56,0.072,0.134,0,-37497.9256803929
10994568.3626351,106.79048865674,2490.77047219094,3674.07640406705,0.5,0.016,0.197,0,48.673640886544
10997081.5973927,30.7339026412502,493.620672101057,3234.04803258247,0.514,0.039,0.341,0,8.18738749037361
10981588.6304062,112.525147111413,2667.02753329438,16471.8169134539,0.5,0.016,0.197,0,52.2471270776386
10757352.0089522,4444.69246572368,11731.7585044737,227311.540077511,1.41666666666667,0.069,0.229,0,48.3274934607192
10967617.4769014,349.171261027867,6400.58980175179,26472.7620358188,0.5,0.044,0.423,0,110.390319365523
10998081.8638309,64.0050864232249,618.973071356654,2075.15801128833,0.916,0.039,0.341,0,19.1890367736162
10987715.2406231,1793.47941179745,6903.76072230075,4427.51924289619,2.8375,0.029,0.277,0,759.059135396306
10922517.0395261,1645.96301491795,9310.02994653899,67366.9675124992,0.583333333333333,0.036,0.142,0,-17.0135766213541
11000007.5749443,106.724941329436,268.064989057796,457.63512533607,2.92,0.044,0.423,0,22.8417747115416
10843949.9297375,1988.82887123485,23355.8545124221,131545.386878903,0.791666666666667,0.044,0.423,0,629.960241797941
6384758.0377652,109744.341535883,301761.479087637,4204576.14161131,1.38,0.072,0.134,0,-7649.65190966911
10997830.7983773,68.035673055319,604.365082034983,2336.80086765322,1.004,0.039,0.341,0,20.6149321420777
4802568.24552057,291355.458938913,463185.171084403,5443731.12445617,2.87,0.072,0.134,0,-23784.3156952046
10999166.2341143,105.330448668554,743.103997804736,825.331439255862,1.204,0.039,0.341,0,29.424945379945
10996844.3635966,20.5115315861403,302.111791105535,3673.01308076374,0.572,0.039,0.341,0,5.65336838464678
10955401.8180221,2696.11439831456,7592.04009426669,35150.027485377,1.5,0.036,0.142,0,111.539409227238
10862892.6184906,2668.60704946235,8165.0865719033,127113.687887962,1.22916666666667,0.0555555555555556,0.192307692307692,0,37.5610621870463
10991870.1983495,1646.29556189767,3673.40026668231,3650.10582190892,2.054,0.036,0.142,0,102.167752214818
10996601.9614977,5.67723916634402,94.8716619846731,4137.48960118939,0.511111111111111,0.039,0.341,0,1.59202569226512
10996410.0794754,14.6873842552283,67.810002378864,4347.42313795507,2.005,0.039,0.341,0,4.72066808709824
10996495.9203957,4.40075677556659,43.9800923208208,4295.69875517578,0.877777777777778,0.039,0.341,0,1.29057345259826
10983573.7929082,1579.53420712941,6363.94814733862,9322.7247374109,0.583333333333333,0.036,0.142,0,-97.8794481190628
6079285.08554744,163899.292637979,273768.280413024,4483887.34140159,2.5,0.072,0.134,0,-10527.7090162891
7996696.2472899,525673.21005416,823493.244015611,1654977.29864033,1.61,0.072,0.134,0,-47565.4176550361
10823750.2731963,619.857206629863,11504.218764186,164965.650832958,0.5,0.044,0.423,0,194.809394837101
10825629.5661106,720.175464843645,13344.3568627529,161145.901561903,0.5,0.044,0.423,0,225.810175622507
10999606.5498922,107.975110810645,622.277361003424,503.197636048239,1.54,0.039,0.341,0,32.4824617488104
10989321.2423079,367.617693399427,2802.54328532084,8348.59671342923,1.66666666666667,0.016,0.197,0,188.439147523191
2106513.19120763,239810.050987934,550344.014953014,8104172.74285146,3.465,0.072,0.134,0,-25834.2384808735
10996261.3523342,1.89207042098462,38.6456842777547,4538.10991103605,0.4,0.039,0.341,0,0.496323454699467
10994796.5619519,129.189847397748,2696.82603493783,3217.4221657425,0.5,0.016,0.197,0,49.9737471903271
10483401.2987467,2094.91077885055,13229.2031385176,502114.58733589,0.5,0.0555555555555556,0.192307692307692,0,-52.4839511788233
10970231.9552966,426.253603723413,5401.77456151814,24780.0165381419,1.57291666666667,0.025,0.478,0,388.802687739309
10989517.1412018,1955.05477741393,4537.74153120378,4830.06248962657,1.942,0.036,0.142,0,113.049703919068
10930753.9472306,391.432453189374,11441.2922722855,58253.3280437899,0.625,0.025,0.478,0,319.390001632067
10961377.9048313,710.922546589423,8652.03089041718,30099.1417316114,1.60416666666667,0.025,0.478,0,631.28830668834
10957009.5748451,2590.02679360534,7151.97747826328,34088.4208830476,1.54166666666667,0.036,0.142,0,112.008687301955
10995057.8756203,1409.74138568054,2355.04629379162,2017.33670020955,2.544,0.069,0.229,0,61.5963583261302
6588793.3216553,138313.112172233,526471.395765604,3747262.17040688,0.5,0.072,0.134,0,-17850.6734549778
10987494.5276799,3371.47370719269,4630.01215690303,5343.98645599916,2.334,0.083,0.204,0,-47.489753613597
10801027.1939114,2672.39263227536,8966.27846258337,188174.134993687,0.708333333333333,0.083,0.204,0,-166.792968714376
10972544.7758587,3438.72312881959,14683.015613407,10173.4853991197,2.48,0.029,0.277,0,1443.6467823738
10104643.0884019,2778.41398762229,17254.9260567099,876163.571553571,0.5,0.069,0.229,0,-93.762022708531
10982680.2743275,165.742864003192,6185.86656870915,11808.1162397581,0.5,0.025,0.478,0,139.647660921181
10999461.6698557,133.76694451369,917.794792949495,326.768406877332,2.86,0.025,0.478,0,120.090158229215
10981484.1575129,108.270442036418,2566.44205513593,16681.1299900423,0.5,0.016,0.197,0,50.317166224173
10971923.3514816,992.386497347893,3133.70199232228,24790.5600286843,1.38541666666667,0.036,0.142,0,49.6518853947122
10997978.5835052,305.602867458973,1325.13825270529,1230.6753746237,2.474,0.044,0.423,0,123.487709915552
1585976.44122929,63275.3402726569,212909.985319125,9138678.23317898,2.8,0.072,0.134,0,-7420.5175589034
10752830.2094452,5199.16818322456,10033.7492918739,232776.873079629,1.47916666666667,0.083,0.204,0,-193.901603053066
2544583.07805825,232096.425128824,3060841.38687643,5163319.10993647,2.8,0.029,0.277,0,65531.0273417731
10731201.3926954,7241.99087925621,17430.6378057759,244965.978619485,1.60416666666667,0.069,0.229,0,122.512014549118
10121752.9861769,16393.1352007403,55595.0646144294,807098.814007919,0.65625,0.083,0.204,0,-1286.19805989808
10839447.5976972,1747.65787391275,22093.8556489195,137550.888779988,0.729166666666667,0.044,0.423,0,545.844972050068
1688439.09466101,101745.242852732,317941.363005572,8892714.29948072,2.8,0.072,0.134,0,-11961.2660594265
10997017.7955369,322.496207815546,1993.59261262323,1506.11564272023,2.096,0.016,0.197,0,170.042623468535
10975043.924628,266.049078041515,4126.76083649248,21403.2654573466,1.27083333333333,0.025,0.478,0,239.490346308754
10929474.7809803,317.03683874159,10589.8370332194,60458.3451476329,0.541666666666667,0.025,0.478,0,255.555574411862
10999851.1500834,342.722925558788,414.156721164959,231.97026990058,2.96,0.069,0.229,0,2.20412389456926
10996638.6308651,6.91424833630299,137.053064591898,4057.40182196788,0.411111111111111,0.039,0.341,0,1.795490701609
10964683.743098,297.774058333458,4185.21641948269,31673.2664241776,0.6875,0.044,0.423,0,101.946516026703
10771585.1611519,3290.92198352247,9496.82710230097,216467.089762121,1.26041666666667,0.069,0.229,0,18.205082273054
10961396.4537818,327.148329798171,3386.17102527798,35730.2268630905,0.947916666666667,0.044,0.423,0,115.014299354499
10908888.3569534,6090.3669746375,28131.7986772961,57729.4773946661,0.5,0.0555555555555556,0.192307692307692,0,-396.259314634293
10997674.849592,715.989401319327,1402.21389309318,1046.94711356192,2.474,0.036,0.142,0,54.9330236486129
10996931.6464761,23.9552897638462,367.412466568326,3516.98576762093,0.548,0.039,0.341,0,6.5917840220591
10109632.0676105,3595.54613733069,22309.0533619782,865303.332890012,0.5,0.069,0.229,0,-122.168059700042
10996295.4055239,4.87511139478118,80.30317500024,4459.41618965211,0.48,0.039,0.341,0,1.19679492676078
10992183.8323276,194.748426910058,1933.94708884691,6527.47215667564,1.3125,0.016,0.197,0,103.410041290128
10736255.5504083,20865.361704189,87194.1652837425,156524.922603733,2.68,0.029,0.277,0,8619.23396265203
10132208.3883674,7824.16517404297,44550.6630292847,816256.783429112,0.510416666666667,0.069,0.229,0,-341.112989210754
10866467.7440886,2329.50632627638,42073.0056083576,89969.7439767785,0.5,0.029,0.277,0,671.81921325107
10999614.1557712,240.863422973483,554.585171391014,430.395634421212,2.96,0.016,0.197,0,44.8353535564747
10973230.9521217,874.157055101829,2923.33415622211,23811.5566669547,1.29166666666667,0.036,0.142,0,41.0806022781387
10984555.1555044,4046.27234871172,5621.69334086197,6616.87880601864,2.292,0.083,0.204,0,-63.5049244890306
10276193.1883213,33046.0019243939,82989.0665597135,608611.74319456,1.0,0.083,0.204,0,-2048.03665088558
3588074.53264211,347086.834908453,590013.634634043,6475664.99781543,3.49,0.072,0.134,0,-29446.6496924686
10318877.0920558,27096.2256629961,89807.4634244143,565059.218856597,1.03125,0.069,0.229,0,-384.703096706724
10982444.3951278,166.587770628003,3469.36051219622,14759.6565893499,0.520833333333333,0.016,0.197,0,68.1945373541502
10996276.7997859,3.20128127843324,59.7841786219385,4500.21475418967,0.43,0.039,0.341,0,0.80213443862482
10998549.8615331,62.1406650874327,719.710919384712,1508.28688240221,0.74,0.039,0.341,0,17.6447310435594
10963794.9900575,300.935923902386,3838.18344155808,32905.8905770532,0.760416666666667,0.044,0.423,0,104.012387969502
10927230.9949518,2371.37039645088,10802.9167745175,60434.7178772674,0.78125,0.036,0.142,0,9.70927354881505
10935883.3306725,22997.6774658939,21367.3242036114,20591.6676579879,3.0625,0.072,0.134,0,-838.208207862522
10993878.1681843,113.110430854133,1975.36275902247,4873.35862589993,0.739583333333333,0.016,0.197,0,59.3489305615753
10996721.1147191,14.9936680455348,219.389551523424,3884.50206135022,0.553333333333333,0.039,0.341,0,3.87392297427954
10996341.5084478,13.0197851192465,93.0995561335789,4392.37221089011,1.095,0.039,0.341,0,3.16369692113913
10797426.5978261,2415.18882822345,9729.87594708252,191268.337398546,0.833333333333333,0.069,0.229,0,-22.19118116055
10939363.7629866,690.461201896042,13273.282154004,47512.4936573772,0.979166666666667,0.025,0.478,0,585.609938242896
10967470.9014718,1487.66308988179,4135.36451699798,27746.0709213025,1.625,0.036,0.142,0,86.1459154774151
10617893.2454636,19598.3718460132,47574.0965554414,315774.286134813,1.54166666666667,0.069,0.229,0,164.012174365285
10924250.9950885,1961.56372255319,10052.0983699726,64575.3428190198,0.666666666666667,0.036,0.142,0,-7.54186532104214
10981137.9150899,145.479071402936,4762.29425310953,14794.3115854862,0.59375,0.025,0.478,0,128.669110714263
10972230.0809049,963.327797862605,3079.68709586113,24566.9042014239,1.36458333333333,0.036,0.142,0,47.5653253138949
8937547.35240663,279070.375430457,1022296.13799518,761926.134167742,3.66,0.029,0.277,0,115200.835416796
10503022.8708804,5243.76630559459,31600.3890743771,460972.973739494,0.5,0.0555555555555556,0.192307692307692,0,-170.588581663912
10996963.8885167,25.2810785146544,393.138989224738,3457.69141555865,0.54,0.039,0.341,0,6.90414056194276
10515197.952365,49616.9137780966,197737.949708551,238287.184148338,2.89,0.029,0.277,0,20779.025623716
10893798.8711568,2820.74261998209,21734.8887059874,82485.4975172001,1.27083333333333,0.044,0.423,0,977.442873456728
10981610.0113948,113.397408578382,2687.61118296785,16428.9800137282,0.5,0.016,0.197,0,52.6366104462264
10859202.0124093,14954.3809287777,45658.8939730947,81024.7126888239,0.916666666666667,0.069,0.229,0,-580.563510447642
